label,lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z,source_type,source_file
F,0.0,0.0,0.0,0.1536960005760193,-0.1149069964885711,-0.0544000007212162,0.2642810046672821,-0.3462989926338196,-0.064589999616146,0.2819930016994476,-0.5285090208053589,-0.0801689997315406,0.1754020005464553,-0.6077830195426941,-0.0904610008001327,0.1468469947576522,-0.5041429996490479,0.0190750006586313,0.1526519954204559,-0.6612399816513062,-0.0516659989953041,0.1476339995861053,-0.6111680269241333,-0.1151489987969398,0.1274279952049255,-0.5368319749832153,-0.1475010067224502,0.0490819998085498,-0.5265290141105652,0.0071870000101625,0.0434859991073608,-0.7365360260009766,-0.0219470001757144,0.0331519991159439,-0.8772420287132263,-0.0651319995522499,0.0163749996572732,-1.0,-0.0989110022783279,-0.0389720015227794,-0.5035150051116943,-0.0230620000511407,-0.0495980009436607,-0.7061139941215515,-0.0562280006706714,-0.055867001414299,-0.8352649807929993,-0.0854820013046264,-0.0658299997448921,-0.9446759819984436,-0.1062510013580322,-0.1289719939231872,-0.4455730020999908,-0.0626560002565383,-0.1383810043334961,-0.6034460067749023,-0.0823130011558532,-0.1450709998607635,-0.7083709836006165,-0.0864709988236427,-0.1486389935016632,-0.8096290230751038,-0.0915440022945404,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
F,0.0,0.0,0.0,0.1528970003128051,-0.1089380010962486,-0.0477459989488124,0.2633990049362182,-0.343843013048172,-0.0528189986944198,0.2860530018806457,-0.520641028881073,-0.0647640004754066,0.1820960044860839,-0.5934690237045288,-0.0704979971051216,0.138605996966362,-0.5086439847946167,0.0232260003685951,0.1450330018997192,-0.6700729727745056,-0.05222599953413,0.1467860043048858,-0.6040089726448059,-0.1174810007214546,0.1324509978294372,-0.5126389861106873,-0.14860300719738,0.0440969988703727,-0.528328001499176,0.0099269999191164,0.0378170013427734,-0.7373070120811462,-0.0221020001918077,0.0302089992910623,-0.8773549795150757,-0.0653290003538131,0.0130880000069737,-1.0,-0.0983579978346824,-0.0397079996764659,-0.503229022026062,-0.0219359993934631,-0.0489969998598098,-0.7061939835548401,-0.0552989989519119,-0.0545069985091686,-0.8331599831581116,-0.0825029984116554,-0.0668369978666305,-0.9395949840545654,-0.1009050011634826,-0.1243150010704994,-0.4440859854221344,-0.0629779994487762,-0.1328289955854416,-0.5995410084724426,-0.0805969983339309,-0.1404380053281784,-0.70448899269104,-0.0840300023555755,-0.1461839973926544,-0.8056899905204773,-0.0882640033960342,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
F,0.0,0.0,0.0,0.1571830064058303,-0.1068039983510971,-0.0571530014276504,0.2742129862308502,-0.3366859853267669,-0.0659739971160888,0.2925240099430084,-0.5200030207633972,-0.0796720013022422,0.1837159991264343,-0.5939000248908997,-0.0875419974327087,0.1562239974737167,-0.505827009677887,0.0170840006321668,0.1590850055217743,-0.6701850295066833,-0.0543209984898567,0.1601230055093765,-0.6146219968795776,-0.1162099987268447,0.1507309973239898,-0.5302590131759644,-0.1466400027275085,0.0543729998171329,-0.5281620025634766,0.0078520001843571,0.0473180003464221,-0.74031001329422,-0.0231120008975267,0.0410219989717006,-0.8795379996299744,-0.0657510012388229,0.0294659994542598,-1.0,-0.0982209965586662,-0.0351539999246597,-0.504688024520874,-0.0201999992132186,-0.0507370010018348,-0.7073289752006531,-0.0548480004072189,-0.0559660010039806,-0.8350470066070557,-0.0838259980082511,-0.0633710026741027,-0.9419199824333192,-0.1032959967851638,-0.1245979964733123,-0.4463090002536773,-0.0579680018126964,-0.1339280009269714,-0.6040359735488892,-0.0771019980311393,-0.140074998140335,-0.7078400254249573,-0.081385001540184,-0.141427993774414,-0.8083549737930298,-0.0862509980797767,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
F,0.0,0.0,0.0,0.1644520014524459,-0.0548800006508827,-0.0767880007624626,0.3084970116615295,-0.2388200014829635,-0.1042599976062774,0.3363179862499237,-0.4162940084934234,-0.1301400065422058,0.2255800068378448,-0.4819079935550689,-0.1489000022411346,0.1914570033550262,-0.4756830036640167,-0.0194240007549524,0.1998350024223327,-0.6502270102500916,-0.1001219972968101,0.1934150010347366,-0.6250609755516052,-0.1630250066518783,0.1764120012521743,-0.554269015789032,-0.1886769980192184,0.0906800031661987,-0.50273597240448,-0.0175720006227493,0.0935830026865005,-0.7330740094184875,-0.0506890006363391,0.0958390012383461,-0.8716019988059998,-0.0816939994692802,0.0961389988660812,-1.0,-0.0991310030221939,0.0024520000442862,-0.4876730144023895,-0.0345400013029575,-0.009112000465393,-0.6965919733047485,-0.0726749971508979,-0.0085589997470378,-0.8323490023612976,-0.0971169993281364,-0.013855000026524,-0.9486590027809144,-0.1071150004863739,-0.0967689976096153,-0.4352970123291015,-0.061744999140501,-0.0988639965653419,-0.6030210256576538,-0.089877001941204,-0.1004759967327117,-0.7134090065956116,-0.09528099745512,-0.1014050021767616,-0.8147540092468262,-0.0933490023016929,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
F,0.0,0.0,0.0,0.1484130024909973,-0.0846330001950264,-0.0793849974870681,0.2836700081825256,-0.2513479888439178,-0.1106839999556541,0.305770993232727,-0.4133340120315552,-0.1422799974679947,0.2243240028619766,-0.5121219754219055,-0.1641380041837692,0.1911990046501159,-0.4925169944763183,-0.0059919999912381,0.1951140016317367,-0.6634389758110046,-0.0903199985623359,0.183240994811058,-0.618179976940155,-0.1559810042381286,0.1638190001249313,-0.5387279987335205,-0.1825809925794601,0.0932589992880821,-0.5242530107498169,-0.0035709999501705,0.1045600026845932,-0.7470769882202148,-0.039512999355793,0.1017839983105659,-0.8792309761047363,-0.0709109976887703,0.0991740003228187,-1.0,-0.087459996342659,0.0072849998250603,-0.5064949989318848,-0.021816000342369,0.0021989999804645,-0.7084159851074219,-0.0576389990746974,0.0032830000855028,-0.8346419930458069,-0.0721039995551109,0.0066510001197457,-0.9452170133590698,-0.0743959993124008,-0.0883459970355033,-0.451784998178482,-0.0519349984824657,-0.0829270035028457,-0.6089609861373901,-0.0705469995737075,-0.0821219980716705,-0.7113779783248901,-0.064799003303051,-0.0788939967751503,-0.8067330121994019,-0.0547389984130859,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
F,0.0,0.0,0.0,0.1473219990730285,-0.0870760008692741,-0.0859600007534027,0.277985006570816,-0.2572639882564544,-0.1190650016069412,0.2993299961090088,-0.4201219975948334,-0.1515440046787262,0.2172710001468658,-0.5226510167121887,-0.1743890047073364,0.189872995018959,-0.4936929941177368,-0.0054080002009868,0.1864130049943924,-0.6657879948616028,-0.0897160023450851,0.1676580011844635,-0.625423014163971,-0.1570950001478195,0.1458960026502609,-0.548022985458374,-0.1846310049295425,0.088916003704071,-0.5241000056266785,0.0008849999867379,0.0952010005712509,-0.7463449835777283,-0.0332349985837936,0.0892980024218559,-0.8794749975204468,-0.0639259964227676,0.086396999657154,-1.0,-0.0803389996290206,-0.0003229999856557,-0.5069479942321777,-0.0148569997400045,-0.0032750000245869,-0.709991991519928,-0.050230998545885,-0.0020959998946636,-0.8366860151290894,-0.0645999982953071,0.0021579999011009,-0.9473620057106018,-0.0667909979820251,-0.0982400029897689,-0.4546520113945007,-0.0431660003960132,-0.0888160020112991,-0.6144959926605225,-0.0622709989547729,-0.0869320034980773,-0.716310977935791,-0.0565919987857341,-0.0806849971413612,-0.810899019241333,-0.0464809983968734,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
F,0.0,0.0,0.0,0.1477800011634826,-0.0873769968748092,-0.0798930004239082,0.274958997964859,-0.2551130056381225,-0.110443003475666,0.2900829911231994,-0.4173769950866699,-0.14096499979496,0.2152519971132278,-0.5215290188789368,-0.1618299931287765,0.1944269984960556,-0.4846380054950714,-0.0047470000572502,0.1921560019254684,-0.6583390235900879,-0.0904730036854744,0.1797980070114135,-0.6131539940834045,-0.1584849953651428,0.1631769984960556,-0.5316969752311707,-0.1861840039491653,0.0923750028014183,-0.5166739821434021,-0.0008980000275187,0.0970999971032142,-0.7436360120773315,-0.0384939983487129,0.0924120023846626,-0.8800470232963562,-0.0723719969391822,0.0871360003948211,-1.0,-0.0902910009026527,0.0017669999506324,-0.4995400011539459,-0.0178270004689693,-0.0052109998650848,-0.7062050104141235,-0.0561879985034465,-0.0054219998419284,-0.8322340250015259,-0.071952998638153,-0.0036700000055134,-0.9415109753608704,-0.0739699974656105,-0.0956270024180412,-0.4458470046520233,-0.0463210009038448,-0.0887499973177909,-0.6050050258636475,-0.0666640028357505,-0.0886629968881607,-0.7071449756622314,-0.0612839981913566,-0.0854730010032653,-0.8027759790420532,-0.0507350005209445,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
F,0.0,0.0,0.0,0.1495449990034103,-0.0916669964790344,-0.0810239985585212,0.2730410099029541,-0.2692919969558716,-0.1112629994750022,0.2759149968624115,-0.444577008485794,-0.142083004117012,0.183226004242897,-0.5431640148162842,-0.1628309935331344,0.1838359981775283,-0.4963630139827728,0.0091310003772377,0.1785299926996231,-0.6673240065574646,-0.073573000729084,0.1645389944314956,-0.6288689970970154,-0.140406996011734,0.147375002503395,-0.549094021320343,-0.1669149994850158,0.0787630006670951,-0.5277559757232666,0.0135599998757243,0.0843259990215301,-0.7517719864845276,-0.016414999961853,0.0806799978017807,-0.8823390007019043,-0.0433229990303516,0.0810389965772628,-1.0,-0.056122999638319,-0.0102810002863407,-0.5096369981765747,-0.0048139998689293,-0.0145079996436834,-0.713890016078949,-0.0385040007531642,-0.0149649996310472,-0.8364390134811401,-0.0496580004692077,-0.0139340003952384,-0.9425740242004396,-0.0483409985899925,-0.1055240035057067,-0.4532659947872162,-0.0357090011239051,-0.1001489982008934,-0.6116859912872314,-0.0542690008878707,-0.1006050035357475,-0.7117800116539001,-0.0469149984419345,-0.0983360037207603,-0.8051319718360901,-0.034520998597145,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
F,0.0,0.0,0.0,0.173225000500679,-0.0510339997708797,-0.0795729979872703,0.3078280091285705,-0.2658469974994659,-0.1095239967107772,0.3612360060214996,-0.4636470079421997,-0.136815994977951,0.2380940020084381,-0.5296189785003662,-0.153558000922203,0.1728920042514801,-0.4624660015106201,-0.0230260007083416,0.1846809983253479,-0.6200770139694214,-0.1209909990429878,0.1759469956159591,-0.5257850289344788,-0.1984380036592483,0.1555580049753189,-0.428600013256073,-0.2316910028457641,0.0678440034389495,-0.4860920011997223,-0.0219310000538826,0.0683059990406036,-0.7007859945297241,-0.0700580030679702,0.0736880004405975,-0.8444679975509644,-0.1156420037150383,0.0765440016984939,-1.0,-0.145686998963356,-0.0266239996999502,-0.46458899974823,-0.0410340018570423,-0.0301810000091791,-0.6693630218505859,-0.0870100036263465,-0.0234130006283521,-0.8047500252723694,-0.1174269989132881,-0.0276229996234178,-0.928721010684967,-0.1343789994716644,-0.1280329972505569,-0.4128510057926178,-0.069981001317501,-0.1245929971337318,-0.5733460187911987,-0.0943510010838508,-0.1189550012350082,-0.6803990006446838,-0.0974539965391159,-0.1150939986109733,-0.7837280035018921,-0.0984830036759376,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
F,0.0,0.0,0.0,0.1685090065002441,-0.0657069981098175,-0.0636470019817352,0.3388969898223877,-0.2823480069637298,-0.0735889971256256,0.377947986125946,-0.4696969985961914,-0.0818860009312629,0.2595489919185638,-0.553417980670929,-0.0834869965910911,0.2138559967279434,-0.4837850034236908,-0.0159300006926059,0.2168930023908615,-0.6533920168876648,-0.0837820023298263,0.2116400003433227,-0.5919970273971558,-0.1379940062761306,0.2040199935436248,-0.5119180083274841,-0.1657579988241195,0.1069850027561187,-0.5122169852256775,-0.0208299998193979,0.0946549996733665,-0.7393149733543396,-0.0555960014462471,0.0972490012645721,-0.8787379860877991,-0.0990609973669052,0.1004019975662231,-1.0,-0.1326159983873367,0.0099499998614192,-0.4917680025100708,-0.0411759987473487,-0.0025569999124854,-0.7139350175857544,-0.0782409980893135,-0.0011749999830499,-0.848438024520874,-0.1084749996662139,-0.0011390000581741,-0.9616219997406006,-0.1297850012779235,-0.0885559991002082,-0.4409379959106445,-0.0703630000352859,-0.0910049974918365,-0.6051089763641357,-0.0940050035715103,-0.0941419973969459,-0.7141630053520203,-0.1027270033955574,-0.0890289992094039,-0.8184670209884644,-0.1107020005583763,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
F,0.0,0.0,0.0,0.1658319979906082,-0.0492069981992244,-0.085496999323368,0.297105997800827,-0.2624630033969879,-0.114996999502182,0.3431990146636963,-0.4595420062541961,-0.1408140063285827,0.2261189967393875,-0.5212669968605042,-0.1561120003461837,0.191330000758171,-0.4641889929771423,-0.0221689995378255,0.2017620056867599,-0.6322839856147766,-0.1199380010366439,0.1903399974107742,-0.5510500073432922,-0.1976339966058731,0.1677780002355575,-0.464816004037857,-0.2319689989089965,0.0853030011057853,-0.4925979971885681,-0.0194460004568099,0.0842500030994415,-0.7133190035820007,-0.0689209997653961,0.0911900028586387,-0.8524900078773499,-0.1157689988613128,0.094200000166893,-1.0,-0.1473290026187896,-0.0131259998306632,-0.4756419956684112,-0.0388030000030994,-0.0238010007888078,-0.683076024055481,-0.091678000986576,-0.0147190000861883,-0.8185319900512695,-0.1328359991312027,-0.0141690000891685,-0.9431440234184264,-0.1569959968328476,-0.11353799700737,-0.4269019961357116,-0.0679849982261657,-0.1046710014343261,-0.5887609720230103,-0.0994009971618652,-0.0955270007252693,-0.6948840022087097,-0.1121079996228218,-0.089198999106884,-0.7992240190505981,-0.1210620030760765,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
F,0.0,0.0,0.0,0.1642940044403076,-0.0453360006213188,-0.0729160010814666,0.3079200088977813,-0.2529909908771515,-0.0913470014929771,0.3395160138607025,-0.4522880017757416,-0.1081480011343956,0.2248560041189193,-0.5265730023384094,-0.1174129992723465,0.2260400056838989,-0.4637559950351715,-0.0100400000810623,0.2390549927949905,-0.6307590007781982,-0.0927020013332367,0.215377002954483,-0.582548975944519,-0.1568139940500259,0.1831759959459304,-0.4942089915275574,-0.1838109940290451,0.1179990023374557,-0.498302012681961,-0.0105959996581077,0.1276769936084747,-0.7280979752540588,-0.0471850000321865,0.1282909959554672,-0.8709819912910461,-0.0810469985008239,0.1255400031805038,-1.0,-0.1007980033755302,0.0187069997191429,-0.483485996723175,-0.0307030007243156,0.0133999995887279,-0.7032020092010498,-0.07413300126791,0.0180990006774663,-0.8375380039215088,-0.0971269980072975,0.0214000009000301,-0.9545369744300842,-0.1062240004539489,-0.0893239974975586,-0.4333930015563965,-0.0604240000247955,-0.086226999759674,-0.6022250056266785,-0.0878029987215995,-0.0766590014100074,-0.7048739790916443,-0.0886000022292137,-0.0588029995560646,-0.8012189865112305,-0.0856520012021064,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
F,0.0,0.0,0.0,0.1631529927253723,-0.087287001311779,-0.069932997226715,0.3232469856739044,-0.2668170034885406,-0.0915969982743263,0.3660790026187897,-0.4384840130805969,-0.1148499995470047,0.25279501080513,-0.5189489722251892,-0.1319299936294555,0.1860100030899047,-0.5062379837036133,0.0058519998565316,0.1947750002145767,-0.6845679879188538,-0.0638910010457038,0.2003580033779144,-0.6467199921607971,-0.1259430050849914,0.1919700056314468,-0.5609440207481384,-0.1561229974031448,0.078195996582508,-0.5340480208396912,0.0037120000924915,0.0666140019893646,-0.7577000260353088,-0.0238949991762638,0.0581209994852542,-0.8910530209541321,-0.0660580024123191,0.0487510003149509,-1.0,-0.0966710001230239,-0.011192999780178,-0.5116080045700073,-0.0164889991283416,-0.0299699995666742,-0.7138630151748657,-0.044973000884056,-0.0298280008137226,-0.8471930027008057,-0.0714389979839325,-0.0327880010008811,-0.9521809816360474,-0.0892049968242645,-0.1026239991188049,-0.4546130001544952,-0.0475730001926422,-0.1117879971861839,-0.6072800159454346,-0.0642620027065277,-0.1162400022149086,-0.7104970216751099,-0.0661469995975494,-0.1138190031051635,-0.8081099987030029,-0.0668409988284111,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
F,0.0,0.0,0.0,0.169526994228363,-0.0798479989171028,-0.0693550035357475,0.321384996175766,-0.2704319953918457,-0.087737999856472,0.3361769914627075,-0.4538789987564087,-0.1067000031471252,0.2114910036325454,-0.5303329825401306,-0.117927998304367,0.1928279995918274,-0.5018560290336609,0.0046790000051259,0.2028889954090118,-0.6797170042991638,-0.0671029984951019,0.1958619952201843,-0.6391590237617493,-0.1248620003461837,0.1712960004806518,-0.5563650131225586,-0.1494989991188049,0.0855870023369789,-0.5302839875221252,0.0028329999186098,0.0782670006155967,-0.7512099742889404,-0.0240059997886419,0.0731789991259574,-0.8838419914245605,-0.057532001286745,0.0646129995584487,-1.0,-0.0790089964866638,-0.0027079998981207,-0.5078700184822083,-0.0179510004818439,-0.0209279991686344,-0.7166849970817566,-0.0507729984819889,-0.019055999815464,-0.8464710116386414,-0.0728619992733001,-0.0189040005207061,-0.9537180066108704,-0.0833010002970695,-0.0951889976859092,-0.4492380023002624,-0.0491399988532066,-0.1010819971561431,-0.6053400039672852,-0.0700460001826286,-0.1032849997282028,-0.7042369842529297,-0.0701680034399032,-0.1014949977397918,-0.7960399985313416,-0.0663959980010986,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
F,0.0,0.0,0.0,0.162099003791809,-0.0960090011358261,-0.0650449991226196,0.30588299036026,-0.285640001296997,-0.0826520025730133,0.3162760138511657,-0.4640679955482483,-0.1013630032539367,0.1936070024967193,-0.5395200252532959,-0.1132009997963905,0.179734006524086,-0.5066660046577454,0.0111509999260306,0.1931259930133819,-0.6771039962768555,-0.0601769983768463,0.1841329932212829,-0.6397860050201416,-0.1224140003323555,0.1577810049057006,-0.563647985458374,-0.1513690054416656,0.0747480019927024,-0.5335249900817871,0.0077370000071823,0.0710280016064643,-0.7504000067710876,-0.0181440003216266,0.0619050003588199,-0.8833820223808289,-0.0549460016191005,0.0501139983534812,-1.0,-0.0805720016360282,-0.0120980003848671,-0.50935298204422,-0.0141550004482269,-0.027335999533534,-0.7151960134506226,-0.0441070012748241,-0.0266180001199245,-0.8421970009803772,-0.0680179968476295,-0.0264049991965293,-0.948045015335083,-0.0818319991230964,-0.1038459986448288,-0.4479250013828277,-0.0462250001728534,-0.1083310022950172,-0.600629985332489,-0.0637720003724098,-0.110164001584053,-0.698764979839325,-0.0630030035972595,-0.1075429990887641,-0.790507972240448,-0.0604869984090328,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
F,0.0,0.0,0.0,0.1615899950265884,-0.0972959995269775,-0.0615950003266334,0.3059110045433044,-0.2882069945335388,-0.0771029964089393,0.3197109997272491,-0.4660519957542419,-0.0935870036482811,0.2029870003461837,-0.5434420108795166,-0.1034850031137466,0.1948760002851486,-0.5013729929924011,0.0129310004413127,0.2101960033178329,-0.6713600158691406,-0.0566399991512298,0.1966910064220428,-0.6246970295906067,-0.1207579970359802,0.1702920049428939,-0.5483160018920898,-0.1525229960680008,0.0879300013184547,-0.531544029712677,0.0093130003660917,0.082466997206211,-0.749098002910614,-0.0168069992214441,0.0750629976391792,-0.8817740082740784,-0.0605910010635852,0.0659459978342056,-1.0,-0.0939010009169578,-0.0013510000426322,-0.50975102186203,-0.0116579998284578,-0.022028999403119,-0.7136189937591553,-0.0399329997599124,-0.0216199997812509,-0.8392260074615479,-0.0703520029783248,-0.0188629999756813,-0.9475150108337402,-0.0914580002427101,-0.0901760011911392,-0.449097990989685,-0.0420229993760585,-0.0953439995646476,-0.6015719771385193,-0.0543959997594356,-0.1001259982585907,-0.6967499852180481,-0.0537220016121864,-0.0978979989886283,-0.788582980632782,-0.0542690008878707,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
F,0.0,0.0,0.0,0.1557880043983459,-0.1001959964632988,-0.0707369968295097,0.2977150082588196,-0.2904089987277984,-0.0918100029230117,0.3095510005950928,-0.468295007944107,-0.1142959967255592,0.1929710060358047,-0.545602023601532,-0.1282240003347396,0.1861310005187988,-0.5075820088386536,0.0147740002721548,0.2024700045585632,-0.6750800013542175,-0.0594949983060359,0.1923500001430511,-0.6253960132598877,-0.1264369934797287,0.1655679941177368,-0.5388529896736145,-0.1583839952945709,0.0797849968075752,-0.5394610166549683,0.0127699999138712,0.0785659998655319,-0.7522299885749817,-0.0133980000391602,0.0706550031900405,-0.8853229880332947,-0.0545330010354518,0.0591600015759468,-1.0,-0.0843200013041496,-0.0089069996029138,-0.5161640048027039,-0.0090870000422,-0.015897000208497,-0.7154489755630493,-0.038952998816967,-0.0151169998571276,-0.8399059772491455,-0.0651659965515136,-0.0170680005103349,-0.943904995918274,-0.0814300030469894,-0.100100003182888,-0.4521009922027588,-0.0420860014855861,-0.0996759980916976,-0.5972920060157776,-0.058788001537323,-0.1019690036773681,-0.6953579783439636,-0.0587109997868537,-0.1021919995546341,-0.7884129881858826,-0.0573690012097358,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
I,0.0,0.0,0.0,0.2002110034227371,-0.1188580021262168,-0.1069469973444938,0.3462649881839752,-0.3575280010700226,-0.1436560004949569,0.2885879874229431,-0.6012409925460815,-0.1721629947423935,0.1345040053129196,-0.7049490213394165,-0.1786890029907226,0.2449139952659607,-0.57914799451828,-0.038196001201868,0.2234240025281906,-0.7620769739151001,-0.1349229961633682,0.2019660025835037,-0.605675995349884,-0.1832830011844635,0.2086849957704544,-0.4881730079650879,-0.1918590068817138,0.0913309976458549,-0.5960019826889038,-0.0219160001724958,0.060368999838829,-0.7521250247955322,-0.142871007323265,0.0719479992985725,-0.5364099740982056,-0.1822230070829391,0.0886219963431358,-0.4086599946022033,-0.171764001250267,-0.0467539988458156,-0.5857440233230591,-0.0254170000553131,-0.0745460018515586,-0.7520970106124878,-0.1333869993686676,-0.034290000796318,-0.5539950132369995,-0.1373209953308105,-0.0085169998928904,-0.4038729965686798,-0.1012889966368675,-0.1816110014915466,-0.5512210130691528,-0.0374750010669231,-0.2243140041828155,-0.757157027721405,-0.0781179964542388,-0.2409989982843399,-0.8785769939422607,-0.0830219984054565,-0.2573870122432709,-1.0,-0.0718000009655952,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
I,0.0,0.0,0.0,0.209646999835968,-0.1291189938783645,-0.0999109968543052,0.3451679944992065,-0.3760190010070801,-0.1361570060253143,0.2708669900894165,-0.6148359775543213,-0.1661330014467239,0.1072769984602928,-0.7079399824142456,-0.1718589961528778,0.2390089929103851,-0.6015859842300415,-0.0340560004115104,0.1929640024900436,-0.7976179718971252,-0.1378969997167587,0.1811050027608871,-0.6268309950828552,-0.1866260021924972,0.212237000465393,-0.5049690008163452,-0.1983200013637542,0.0851180031895637,-0.6028680205345154,-0.0269080009311437,0.0408810004591941,-0.7686439752578735,-0.1651410013437271,0.0604490004479885,-0.541126012802124,-0.2054490000009536,0.0911289975047111,-0.418843001127243,-0.1952310055494308,-0.0614480003714561,-0.589139997959137,-0.041177999228239,-0.1045849993824958,-0.7632290124893188,-0.1692509949207306,-0.0548160001635551,-0.5463950037956238,-0.1755219995975494,-0.0145380003377795,-0.3976759910583496,-0.1387850046157837,-0.1993069946765899,-0.5542700290679932,-0.0632999986410141,-0.2487519979476928,-0.757597029209137,-0.1205009967088699,-0.2645300030708313,-0.8705880045890808,-0.1332560032606125,-0.2809900045394897,-1.0,-0.1277209967374801,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
I,0.0,0.0,0.0,0.2083739936351776,-0.1310919970273971,-0.1018859967589378,0.3347060084342956,-0.3826020061969757,-0.1389719992876052,0.2600539922714233,-0.6226369738578796,-0.170753002166748,0.0981250032782554,-0.7116690278053284,-0.1782719939947128,0.2336339950561523,-0.6039779782295227,-0.031394001096487,0.1855659931898117,-0.8018329739570618,-0.138603001832962,0.1738049983978271,-0.6304100155830383,-0.189422994852066,0.2010210007429123,-0.5077270269393921,-0.2000419944524765,0.0774929970502853,-0.6044430136680603,-0.0239749997854232,0.0273380000144243,-0.7730630040168762,-0.164339005947113,0.0520769990980625,-0.547851026058197,-0.2063679993152618,0.0840289965271949,-0.4267989993095398,-0.1953649967908859,-0.0688700005412101,-0.5886790156364441,-0.0385940000414848,-0.1147530004382133,-0.7598170042037964,-0.1678559929132461,-0.0601870007812976,-0.5461559891700745,-0.1753749996423721,-0.0183269996196031,-0.3981359899044037,-0.137265995144844,-0.2067079991102218,-0.5538229942321777,-0.0613519996404647,-0.257762998342514,-0.7607129812240601,-0.1154249981045723,-0.2729159891605377,-0.8756300210952759,-0.1259140074253082,-0.2882260084152221,-1.0,-0.1177629977464675,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
I,0.0,0.0,0.0,0.2036480009555816,-0.1386100053787231,-0.1024819985032081,0.3316659927368164,-0.3770290017127991,-0.1412400007247924,0.2570489943027496,-0.6156830191612244,-0.1731549948453903,0.0996859967708587,-0.7063699960708618,-0.1811600029468536,0.2341839969158172,-0.5924170017242432,-0.0361430011689662,0.2017969936132431,-0.7829480171203613,-0.1380639970302581,0.1834439933300018,-0.6188279986381531,-0.1894499957561493,0.1957460045814514,-0.4991410076618194,-0.1991010010242462,0.0767809972167015,-0.6044149994850159,-0.0224140007048845,0.0356639996170997,-0.7648320198059082,-0.1458660066127777,0.0543720014393329,-0.547065019607544,-0.1835760027170181,0.077233001589775,-0.4273929893970489,-0.1720719933509826,-0.0620549991726875,-0.5907430052757263,-0.0286120008677244,-0.1009140014648437,-0.758076012134552,-0.135466992855072,-0.0535180009901523,-0.556954026222229,-0.1350049972534179,-0.0223030000925064,-0.4078229963779449,-0.0963839963078498,-0.1951259970664978,-0.5531799793243408,-0.0436110012233257,-0.2448329925537109,-0.7594119906425476,-0.0812880024313926,-0.2603659927845001,-0.87847900390625,-0.0830309987068176,-0.2751739919185638,-1.0,-0.0698459967970848,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
